SurfingLeash S/N = A007
Start Latitude (degs N) = 56.453320
Start Longitude (degs E) = -5.436660
Date = 2026-06-01
Time (UTC), Latitude (degs N), Longitude (degs E), Temp (deg C) DS18B20
12:37:27, 56.454929, -5.285930, 12.188
12:37:32, 56.454910, -5.286015, 12.313
12:37:37, 56.454899, -5.286166, 12.375
12:37:42, 56.454891, -5.286280, 12.375
12:37:47, 56.454929, -5.286435, 12.375
12:37:52, 56.454975, -5.286528, 12.438
12:37:57, 56.455002, -5.286570, 12.438
12:38:02, 56.455032, -5.286598, 12.438
12:38:07, 56.455067, -5.286616, 12.438
12:38:12, 56.455090, -5.286626, 12.500
12:38:17, 56.455109, -5.286636, 12.438
12:38:22, 56.455128, -5.286640, 12.438
12:38:27, 56.455143, -5.286632, 12.438
12:38:32, 56.455151, -5.286620, 12.438
12:38:37, 56.455162, -5.286606, 12.438
12:38:42, 56.455162, -5.286600, 12.438
12:38:47, 56.455170, -5.286585, 12.438
12:38:52, 56.455173, -5.286566, 12.438
12:38:57, 56.455193, -5.286541, 12.438
12:39:02, 56.455208, -5.286516, 12.438
12:39:07, 56.455219, -5.286495, 12.438
12:39:12, 56.455231, -5.286468, 12.438
12:39:17, 56.455246, -5.286440, 12.438
12:39:22, 56.455257, -5.286413, 12.438
12:39:27, 56.455269, -5.286382, 12.438
12:39:32, 56.455288, -5.286345, 12.438
12:39:37, 56.455307, -5.286305, 12.438
12:39:42, 56.455322, -5.286270, 12.438
12:39:47, 56.455334, -5.286238, 12.438
12:39:52, 56.455349, -5.286208, 12.438
12:39:57, 56.455368, -5.286175, 12.438
12:40:02, 56.455372, -5.286143, 12.500
12:40:07, 56.455379, -5.286115, 12.438
12:40:12, 56.455387, -5.286085, 12.438
12:40:17, 56.455391, -5.286055, 12.438
12:40:22, 56.455410, -5.286023, 12.438
12:40:27, 56.455425, -5.285996, 12.438
12:40:32, 56.455437, -5.285968, 12.438
12:40:37, 56.455448, -5.285940, 12.500
12:40:42, 56.455463, -5.285912, 12.500
12:40:47, 56.455467, -5.285882, 12.500
12:40:52, 56.455475, -5.285855, 12.500
12:40:57, 56.455482, -5.285830, 12.500
12:41:02, 56.455494, -5.285803, 12.500
12:41:07, 56.455505, -5.285779, 12.500
12:41:12, 56.455521, -5.285752, 12.500
12:41:17, 56.455532, -5.285728, 12.500
12:41:22, 56.455540, -5.285705, 12.500
12:41:27, 56.455551, -5.285682, 12.500
12:41:32, 56.455566, -5.285655, 12.500
12:41:38, 56.455578, -5.285632, 12.500
12:41:43, 56.455597, -5.285608, 12.438
12:41:48, 56.455616, -5.285583, 12.438
12:41:53, 56.455627, -5.285560, 12.438
12:41:58, 56.455647, -5.285540, 12.438
12:42:03, 56.455654, -5.285516, 12.438
12:42:08, 56.455673, -5.285490, 12.500
12:42:13, 56.455685, -5.285468, 12.438
12:42:18, 56.455700, -5.285450, 12.438
12:42:23, 56.455704, -5.285427, 12.438
12:42:28, 56.455719, -5.285408, 12.438
12:42:33, 56.455730, -5.285390, 12.500
12:42:38, 56.455746, -5.285372, 12.500
12:42:43, 56.455757, -5.285353, 12.500
12:42:48, 56.455769, -5.285333, 12.500
12:42:53, 56.455788, -5.285312, 12.500
12:42:58, 56.455803, -5.285288, 12.500
12:43:03, 56.455814, -5.285266, 12.500
12:43:08, 56.455822, -5.285245, 12.563
12:43:13, 56.455833, -5.285225, 12.563
12:43:18, 56.455845, -5.285206, 12.563
12:43:23, 56.455860, -5.285183, 12.563
12:43:28, 56.455872, -5.285166, 12.563
12:43:33, 56.455883, -5.285150, 12.563
12:43:38, 56.455898, -5.285133, 12.563
12:43:43, 56.455917, -5.285115, 12.563
12:43:48, 56.455936, -5.285095, 12.625
12:43:53, 56.455948, -5.285075, 12.625
12:43:58, 56.455967, -5.285055, 12.563
12:44:03, 56.455982, -5.285032, 12.625
12:44:08, 56.456001, -5.285007, 12.563
12:44:13, 56.456013, -5.284983, 12.563
12:44:18, 56.456024, -5.284963, 12.563
12:44:23, 56.456039, -5.284938, 12.625
12:44:28, 56.456051, -5.284915, 12.625
12:44:33, 56.456059, -5.284893, 12.625
12:44:38, 56.456070, -5.284868, 12.625
12:44:43, 56.456081, -5.284843, 12.563
12:44:48, 56.456097, -5.284820, 12.563
12:44:53, 56.456108, -5.284795, 12.500
12:44:58, 56.456123, -5.284771, 12.438
12:45:03, 56.456135, -5.284746, 12.438
12:45:08, 56.456142, -5.284725, 12.375
12:45:13, 56.456154, -5.284703, 12.313
12:45:18, 56.456165, -5.284683, 12.375
12:45:23, 56.456173, -5.284662, 12.375
12:45:28, 56.456184, -5.284642, 12.438
12:45:33, 56.456192, -5.284622, 12.500
12:45:38, 56.456203, -5.284598, 12.500
12:45:43, 56.456223, -5.284575, 12.500
12:45:48, 56.456238, -5.284552, 12.500
12:45:53, 56.456249, -5.284530, 12.500
12:45:58, 56.456268, -5.284510, 12.438
12:46:03, 56.456280, -5.284486, 12.375
12:46:08, 56.456295, -5.284460, 12.375
12:46:13, 56.456306, -5.284433, 12.375
12:46:18, 56.456326, -5.284410, 12.375
12:46:23, 56.456341, -5.284385, 12.438
12:46:28, 56.456352, -5.284361, 12.438
12:46:33, 56.456364, -5.284340, 12.438
12:46:38, 56.456383, -5.284318, 12.313
12:46:43, 56.456390, -5.284293, 12.313
12:46:48, 56.456402, -5.284272, 12.313
12:46:53, 56.456417, -5.284253, 12.313
12:46:58, 56.456421, -5.284236, 12.313
12:47:03, 56.456436, -5.284216, 12.250
12:47:08, 56.456448, -5.284196, 12.188
12:47:13, 56.456459, -5.284175, 12.250
12:47:18, 56.456467, -5.284155, 12.188
12:47:23, 56.456478, -5.284133, 12.188
12:47:28, 56.456501, -5.284110, 12.188
12:47:33, 56.456512, -5.284086, 12.250
12:47:38, 56.456532, -5.284061, 12.188
12:47:43, 56.456543, -5.284041, 12.188
12:47:48, 56.456558, -5.284019, 12.188
12:47:53, 56.456570, -5.283993, 12.125
12:47:58, 56.456581, -5.283970, 12.188
12:48:03, 56.456596, -5.283948, 12.125
12:48:08, 56.456608, -5.283923, 12.188
12:48:13, 56.456619, -5.283900, 12.188
12:48:18, 56.456627, -5.283878, 12.250
12:48:23, 56.456638, -5.283855, 12.250
12:48:28, 56.456654, -5.283828, 12.250
12:48:33, 56.456665, -5.283803, 12.250
12:48:38, 56.456665, -5.283785, 12.250
12:48:43, 56.456680, -5.283763, 12.250
12:48:48, 56.456692, -5.283740, 12.250
12:48:53, 56.456699, -5.283713, 12.313
12:48:58, 56.456711, -5.283687, 12.375
12:49:03, 56.456722, -5.283659, 12.438
12:49:08, 56.456730, -5.283633, 12.438
12:49:13, 56.456738, -5.283615, 12.438
12:49:18, 56.456738, -5.283602, 12.500
12:49:23, 56.456730, -5.283597, 12.500
12:49:28, 56.456722, -5.283597, 12.438
12:49:33, 56.456718, -5.283597, 12.438
12:49:38, 56.456699, -5.283603, 12.438
12:49:43, 56.456684, -5.283610, 12.375
12:49:48, 56.456673, -5.283617, 12.375
12:49:53, 56.456665, -5.283622, 12.313
12:49:58, 56.456654, -5.283625, 12.313
12:50:03, 56.456646, -5.283630, 12.313
12:50:08, 56.456635, -5.283637, 12.313
12:50:13, 56.456619, -5.283647, 12.313
12:50:18, 56.456608, -5.283659, 12.313
12:50:23, 56.456596, -5.283670, 12.313
12:50:28, 56.456581, -5.283681, 12.313
12:50:33, 56.456570, -5.283700, 12.313
12:50:38, 56.456551, -5.283721, 12.313
12:50:43, 56.456539, -5.283741, 12.313
12:50:48, 56.456524, -5.283762, 12.313
12:50:53, 56.456512, -5.283783, 12.313
12:50:58, 56.456493, -5.283806, 12.313
12:51:03, 56.456478, -5.283830, 12.313
12:51:08, 56.456459, -5.283852, 12.313
12:51:13, 56.456448, -5.283873, 12.313
12:51:18, 56.456436, -5.283898, 12.250
12:51:23, 56.456417, -5.283923, 12.250
12:51:28, 56.456402, -5.283950, 12.188
12:51:33, 56.456383, -5.283980, 12.188
12:51:38, 56.456371, -5.284010, 12.125
12:51:43, 56.456352, -5.284039, 12.188
12:51:48, 56.456341, -5.284070, 12.125
12:51:53, 56.456326, -5.284100, 12.188
12:51:58, 56.456314, -5.284132, 12.188
12:52:03, 56.456295, -5.284160, 12.250
12:52:08, 56.456280, -5.284190, 12.250
12:52:13, 56.456261, -5.284222, 12.250
12:52:18, 56.456242, -5.284252, 12.250
12:52:23, 56.456230, -5.284282, 12.250
12:52:28, 56.456211, -5.284317, 12.250
12:52:33, 56.456192, -5.284348, 12.250
12:52:38, 56.456181, -5.284381, 12.250
12:52:43, 56.456161, -5.284411, 12.250
12:52:48, 56.456142, -5.284441, 12.250
12:52:53, 56.456127, -5.284475, 12.250
12:52:58, 56.456108, -5.284503, 12.250
12:53:03, 56.456089, -5.284535, 12.250
12:53:08, 56.456070, -5.284565, 12.250
12:53:13, 56.456059, -5.284593, 12.250
12:53:18, 56.456039, -5.284620, 12.250
12:53:23, 56.456020, -5.284650, 12.250
12:53:28, 56.456005, -5.284680, 12.250
12:53:33, 56.455986, -5.284710, 12.250
12:53:38, 56.455975, -5.284741, 12.250
12:53:43, 56.455963, -5.284770, 12.250
12:53:48, 56.455944, -5.284800, 12.250
12:53:53, 56.455925, -5.284826, 12.250
12:53:58, 56.455902, -5.284856, 12.250
12:54:03, 56.455883, -5.284886, 12.250
12:54:08, 56.455872, -5.284916, 12.250
12:54:13, 56.455853, -5.284945, 12.250
12:54:18, 56.455833, -5.284978, 12.250
12:54:23, 56.455822, -5.285010, 12.250
12:54:28, 56.455803, -5.285043, 12.250
12:54:33, 56.455784, -5.285071, 12.250
12:54:38, 56.455769, -5.285100, 12.250
12:54:43, 56.455750, -5.285130, 12.250
12:54:48, 56.455738, -5.285160, 12.250
12:54:53, 56.455727, -5.285186, 12.250
12:54:58, 56.455704, -5.285215, 12.250
12:55:03, 56.455692, -5.285245, 12.250
12:55:08, 56.455673, -5.285275, 12.250
12:55:13, 56.455662, -5.285306, 12.313
12:55:18, 56.455647, -5.285335, 12.250
12:55:23, 56.455627, -5.285363, 12.313
12:55:28, 56.455616, -5.285390, 12.250
12:55:33, 56.455597, -5.285417, 12.250
12:55:38, 56.455585, -5.285443, 12.250
12:55:43, 56.455566, -5.285471, 12.250
12:55:48, 56.455551, -5.285501, 12.250
12:55:53, 56.455532, -5.285530, 12.250
12:55:58, 56.455521, -5.285562, 12.250
12:56:03, 56.455502, -5.285590, 12.250
12:56:08, 56.455486, -5.285620, 12.188
12:56:13, 56.455467, -5.285650, 12.250
12:56:18, 56.455456, -5.285680, 12.250
12:56:23, 56.455437, -5.285712, 12.250
12:56:28, 56.455425, -5.285740, 12.250
12:56:33, 56.455410, -5.285770, 12.250
12:56:38, 56.455391, -5.285801, 12.250
12:56:43, 56.455379, -5.285830, 12.250
12:56:48, 56.455368, -5.285859, 12.250
12:56:53, 56.455349, -5.285888, 12.250
12:56:58, 56.455334, -5.285912, 12.313
12:57:03, 56.455315, -5.285908, 12.313
12:57:08, 56.455276, -5.285856, 12.313
12:57:13, 56.455200, -5.285796, 12.313
12:57:18, 56.455109, -5.285800, 12.250
12:57:23, 56.455021, -5.285888, 12.250
12:57:28, 56.454956, -5.286048, 12.250
12:57:33, 56.454929, -5.286230, 12.188
12:57:38, 56.454945, -5.286415, 12.188
12:57:43, 56.454975, -5.286600, 12.188
12:57:48, 56.455002, -5.286780, 12.188
12:57:53, 56.455048, -5.286992, 12.188
12:57:58, 56.455105, -5.287230, 12.188
12:58:03, 56.455151, -5.287467, 12.250
12:58:08, 56.455193, -5.287715, 12.250
12:58:13, 56.455250, -5.287965, 12.188
12:58:18, 56.455296, -5.288225, 12.250
12:58:23, 56.455353, -5.288480, 12.250
12:58:28, 56.455399, -5.288720, 12.313
12:58:33, 56.455456, -5.288965, 12.313
12:58:38, 56.455502, -5.289215, 12.313
12:58:43, 56.455559, -5.289472, 12.313
12:58:48, 56.455616, -5.289730, 12.313
12:58:53, 56.455673, -5.289979, 12.313
12:58:58, 56.455727, -5.290223, 12.313
12:59:03, 56.455784, -5.290465, 12.313
12:59:08, 56.455841, -5.290715, 12.375
12:59:13, 56.455898, -5.290968, 12.313
12:59:18, 56.455956, -5.291222, 12.313
12:59:23, 56.456005, -5.291479, 12.375
12:59:28, 56.456051, -5.291739, 12.375
12:59:33, 56.456104, -5.291993, 12.375
12:59:38, 56.456161, -5.292245, 12.375
12:59:43, 56.456223, -5.292501, 12.438
12:59:48, 56.456280, -5.292763, 12.438
12:59:53, 56.456333, -5.293028, 12.438
12:59:58, 56.456398, -5.293302, 12.438
13:00:03, 56.456455, -5.293565, 12.375
13:00:08, 56.456501, -5.293837, 12.375
13:00:13, 56.456539, -5.294100, 12.438
13:00:18, 56.456581, -5.294363, 12.375
13:00:23, 56.456627, -5.294631, 12.375
13:00:28, 56.456673, -5.294899, 12.375
13:00:33, 56.456722, -5.295163, 12.375
13:00:38, 56.456776, -5.295426, 12.375
13:00:43, 56.456825, -5.295708, 12.375
13:00:48, 56.456890, -5.295976, 12.375
13:00:53, 56.456940, -5.296243, 12.313
13:00:58, 56.456993, -5.296503, 12.313
13:01:03, 56.457043, -5.296775, 12.313
13:01:08, 56.457096, -5.297053, 12.313
13:01:13, 56.457146, -5.297330, 12.313
13:01:18, 56.457203, -5.297602, 12.375
13:01:23, 56.457249, -5.297872, 12.375
13:01:28, 56.457298, -5.298143, 12.438
13:01:33, 56.457344, -5.298419, 12.500
13:01:38, 56.457394, -5.298700, 12.500
13:01:43, 56.457447, -5.298965, 12.500
13:01:48, 56.457504, -5.299232, 12.500
13:01:53, 56.457569, -5.299499, 12.438
13:01:58, 56.457630, -5.299775, 12.438
13:02:03, 56.457695, -5.300052, 12.375
13:02:08, 56.457748, -5.300325, 12.375
13:02:13, 56.457790, -5.300613, 12.313
13:02:18, 56.457836, -5.300900, 12.313
13:02:23, 56.457882, -5.301190, 12.250
13:02:28, 56.457920, -5.301478, 12.313
13:02:33, 56.457958, -5.301765, 12.250
13:02:38, 56.458004, -5.302048, 12.250
13:02:43, 56.458050, -5.302335, 12.250
13:02:48, 56.458092, -5.302619, 12.250
13:02:53, 56.458145, -5.302908, 12.250
13:02:58, 56.458187, -5.303195, 12.250
13:03:03, 56.458214, -5.303477, 12.250
13:03:08, 56.458233, -5.303767, 12.250
13:03:13, 56.458252, -5.304067, 12.250
13:03:18, 56.458267, -5.304372, 12.250
13:03:23, 56.458290, -5.304675, 12.250
13:03:28, 56.458317, -5.304970, 12.250
13:03:33, 56.458347, -5.305262, 12.250
13:03:38, 56.458382, -5.305558, 12.250
13:03:43, 56.458405, -5.305859, 12.250
13:03:48, 56.458427, -5.306157, 12.188
13:03:53, 56.458458, -5.306447, 12.188
13:03:58, 56.458488, -5.306742, 12.188
13:04:03, 56.458515, -5.307040, 12.188
13:04:08, 56.458542, -5.307328, 12.250
13:04:13, 56.458572, -5.307623, 12.250
13:04:18, 56.458599, -5.307920, 12.188
13:04:23, 56.458626, -5.308217, 12.188
13:04:28, 56.458656, -5.308520, 12.250
13:04:33, 56.458687, -5.308822, 12.250
13:04:38, 56.458714, -5.309122, 12.250
13:04:43, 56.458744, -5.309412, 12.250
13:04:48, 56.458778, -5.309707, 12.188
13:04:53, 56.458805, -5.309999, 12.188
13:04:58, 56.458828, -5.310293, 12.188
13:05:03, 56.458843, -5.310583, 12.250
13:05:08, 56.458862, -5.310873, 12.250
13:05:13, 56.458874, -5.311160, 12.250
13:05:18, 56.458881, -5.311443, 12.250
13:05:23, 56.458881, -5.311727, 12.250
13:05:28, 56.458893, -5.312003, 12.250
13:05:33, 56.458900, -5.312282, 12.250
13:05:38, 56.458912, -5.312565, 12.250
13:05:43, 56.458931, -5.312849, 12.250
13:05:48, 56.458958, -5.313123, 12.250
13:05:53, 56.458977, -5.313392, 12.313
13:05:58, 56.459003, -5.313647, 12.313
13:06:03, 56.459023, -5.313847, 12.375
13:06:08, 56.459042, -5.314010, 12.313
13:06:13, 56.459061, -5.314143, 12.313
13:06:18, 56.459064, -5.314235, 12.313
13:06:23, 56.459072, -5.314295, 12.313
13:06:28, 56.459072, -5.314343, 12.313
13:06:33, 56.459064, -5.314382, 12.313
13:06:38, 56.459064, -5.314433, 12.313
13:06:43, 56.459072, -5.314502, 12.313
13:06:48, 56.459084, -5.314565, 12.250
13:06:53, 56.459091, -5.314621, 12.250
13:06:58, 56.459099, -5.314677, 12.250
13:07:03, 56.459110, -5.314732, 12.188
13:07:08, 56.459137, -5.314797, 12.063
13:07:13, 56.459202, -5.314867, 11.938
13:07:18, 56.459278, -5.314900, 11.938
13:07:23, 56.459354, -5.314885, 12.000
13:07:28, 56.459404, -5.314822, 12.125
13:07:33, 56.459419, -5.314762, 12.188
13:07:38, 56.459419, -5.314722, 12.250
13:07:43, 56.459404, -5.314670, 12.250
13:07:48, 56.459393, -5.314623, 12.313
13:07:53, 56.459373, -5.314565, 12.313
13:07:58, 56.459354, -5.314515, 12.313
13:08:03, 56.459328, -5.314462, 12.313
13:08:08, 56.459301, -5.314420, 12.313
13:08:13, 56.459282, -5.314383, 12.250
13:08:18, 56.459270, -5.314368, 12.250
13:08:23, 56.459251, -5.314357, 12.188
13:08:28, 56.459244, -5.314355, 12.188
13:08:33, 56.459225, -5.314353, 12.188
13:08:38, 56.459221, -5.314355, 12.125
13:08:43, 56.459206, -5.314362, 12.125
13:08:48, 56.459202, -5.314370, 12.188
13:08:53, 56.459194, -5.314385, 12.250
13:08:58, 56.459179, -5.314402, 12.250
13:09:03, 56.459175, -5.314420, 12.250
13:09:08, 56.459167, -5.314442, 12.188
13:09:13, 56.459160, -5.314465, 12.125
13:09:18, 56.459148, -5.314492, 12.125
13:09:24, 56.459148, -5.314518, 12.063
13:09:29, 56.459141, -5.314547, 12.063
13:09:34, 56.459137, -5.314577, 12.125
13:09:39, 56.459137, -5.314607, 12.188
13:09:44, 56.459129, -5.314641, 12.125
13:09:49, 56.459129, -5.314677, 12.125
13:09:54, 56.459122, -5.314712, 12.125
13:09:59, 56.459122, -5.314750, 12.125
13:10:04, 56.459122, -5.314787, 12.125
13:10:09, 56.459118, -5.314825, 12.125
13:10:14, 56.459118, -5.314863, 12.125
13:10:19, 56.459122, -5.314900, 12.125
13:10:24, 56.459122, -5.314940, 12.125
13:10:29, 56.459122, -5.314980, 12.188
13:10:34, 56.459122, -5.315018, 12.188
13:10:39, 56.459129, -5.315055, 12.188
13:10:44, 56.459129, -5.315093, 12.188
13:10:49, 56.459129, -5.315132, 12.188
13:10:54, 56.459129, -5.315167, 12.188
13:10:59, 56.459137, -5.315203, 12.188
13:11:04, 56.459137, -5.315240, 12.188
13:11:09, 56.459141, -5.315279, 12.250
13:11:14, 56.459141, -5.315313, 12.250
13:11:19, 56.459137, -5.315350, 12.250
13:11:24, 56.459137, -5.315392, 12.250
13:11:29, 56.459141, -5.315433, 12.313
13:11:34, 56.459141, -5.315478, 12.313
13:11:39, 56.459141, -5.315525, 12.313
13:11:44, 56.459141, -5.315573, 12.313
13:11:49, 56.459141, -5.315621, 12.313
13:11:54, 56.459148, -5.315667, 12.313
13:11:59, 56.459156, -5.315709, 12.313
13:12:04, 56.459160, -5.315750, 12.250
13:12:09, 56.459167, -5.315790, 12.188
13:12:14, 56.459175, -5.315832, 12.188
13:12:19, 56.459179, -5.315867, 12.188
13:12:24, 56.459187, -5.315900, 12.125
13:12:29, 56.459194, -5.315932, 12.125
13:12:34, 56.459206, -5.315962, 12.125
13:12:39, 56.459213, -5.315990, 12.125
13:12:44, 56.459221, -5.316020, 12.188
13:12:49, 56.459225, -5.316050, 12.188
13:12:54, 56.459232, -5.316078, 12.250
13:12:59, 56.459244, -5.316108, 12.250
13:13:04, 56.459251, -5.316142, 12.188
13:13:09, 56.459263, -5.316177, 12.188
13:13:14, 56.459270, -5.316208, 12.188
13:13:19, 56.459282, -5.316240, 12.188
13:13:24, 56.459290, -5.316275, 12.125
13:13:29, 56.459297, -5.316310, 12.125
13:13:34, 56.459301, -5.316349, 12.125
13:13:39, 56.459316, -5.316385, 12.125
13:13:44, 56.459320, -5.316425, 12.125
13:13:49, 56.459328, -5.316467, 12.125
13:13:54, 56.459335, -5.316510, 12.125
13:13:59, 56.459339, -5.316552, 12.063
13:14:04, 56.459354, -5.316590, 12.125
13:14:09, 56.459366, -5.316637, 12.125
13:14:14, 56.459381, -5.316681, 12.125
13:14:19, 56.459393, -5.316725, 12.125
13:14:24, 56.459400, -5.316770, 12.125
13:14:29, 56.459412, -5.316816, 12.125
13:14:34, 56.459419, -5.316870, 12.125
13:14:39, 56.459431, -5.316915, 12.125
13:14:44, 56.459442, -5.316962, 12.125
13:14:49, 56.459450, -5.317009, 12.125
13:14:54, 56.459461, -5.317056, 12.125
13:14:59, 56.459469, -5.317098, 12.125
13:15:04, 56.459480, -5.317143, 12.125
13:15:09, 56.459496, -5.317190, 12.125
13:15:14, 56.459499, -5.317235, 12.063
13:15:19, 56.459515, -5.317282, 12.063
13:15:24, 56.459526, -5.317331, 12.063
13:15:29, 56.459534, -5.317379, 12.063
13:15:34, 56.459545, -5.317433, 12.125
13:15:39, 56.459545, -5.317525, 12.063
13:15:44, 56.459545, -5.317658, 12.125
13:15:49, 56.459572, -5.317811, 12.063
13:15:54, 56.459618, -5.317960, 12.063
13:15:59, 56.459667, -5.318113, 12.125
13:16:04, 56.459736, -5.318271, 12.188
13:16:09, 56.459808, -5.318427, 12.188
13:16:14, 56.459892, -5.318573, 12.250
13:16:19, 56.459969, -5.318718, 12.188
13:16:24, 56.460045, -5.318863, 12.188
13:16:29, 56.460140, -5.318996, 12.188
13:16:34, 56.460224, -5.319139, 12.188
13:16:39, 56.460320, -5.319283, 12.188
13:16:44, 56.460415, -5.319435, 12.188
13:16:49, 56.460506, -5.319593, 12.250
13:16:54, 56.460602, -5.319746, 12.250
13:16:59, 56.460690, -5.319911, 12.313
13:17:04, 56.460773, -5.320073, 12.375
13:17:09, 56.460857, -5.320256, 12.438
13:17:14, 56.460941, -5.320465, 12.500
13:17:19, 56.461010, -5.320698, 12.563
13:17:24, 56.461075, -5.320955, 12.563
13:17:29, 56.461121, -5.321211, 12.563
13:17:34, 56.461170, -5.321483, 12.625
13:17:39, 56.461205, -5.321762, 12.625
13:17:44, 56.461246, -5.322042, 12.563
13:17:49, 56.461285, -5.322313, 12.563
13:17:54, 56.461330, -5.322579, 12.563
13:17:59, 56.461376, -5.322851, 12.563
13:18:04, 56.461433, -5.323135, 12.500
13:18:09, 56.461479, -5.323410, 12.500
13:18:14, 56.461529, -5.323683, 12.438
13:18:19, 56.461582, -5.323953, 12.438
13:18:24, 56.461624, -5.324228, 12.500
13:18:29, 56.461670, -5.324511, 12.438
13:18:34, 56.461716, -5.324796, 12.438
13:18:39, 56.461761, -5.325075, 12.438
13:18:44, 56.461803, -5.325355, 12.500
13:18:49, 56.461842, -5.325628, 12.500
13:18:54, 56.461887, -5.325905, 12.438
13:18:59, 56.461926, -5.326175, 12.438
13:19:04, 56.461971, -5.326453, 12.438
13:19:09, 56.462017, -5.326733, 12.438
13:19:14, 56.462059, -5.327000, 12.438
13:19:19, 56.462105, -5.327270, 12.438
13:19:24, 56.462151, -5.327545, 12.438
13:19:29, 56.462189, -5.327815, 12.438
13:19:34, 56.462227, -5.328088, 12.438
13:19:39, 56.462265, -5.328355, 12.375
13:19:44, 56.462311, -5.328621, 12.375
13:19:49, 56.462357, -5.328899, 12.438
13:19:54, 56.462399, -5.329176, 12.500
13:19:59, 56.462437, -5.329453, 12.500
13:20:04, 56.462490, -5.329728, 12.500
13:20:09, 56.462536, -5.330005, 12.500
13:20:14, 56.462574, -5.330282, 12.500
13:20:19, 56.462612, -5.330553, 12.438
13:20:24, 56.462650, -5.330826, 12.500
13:20:29, 56.462688, -5.331111, 12.500
13:20:34, 56.462734, -5.331382, 12.438
13:20:39, 56.462772, -5.331658, 12.438
13:20:44, 56.462811, -5.331935, 12.438
13:20:49, 56.462849, -5.332196, 12.500
